;long;lat;road;fuel_supply;restaurant;snack_bar;convenience_store;public_phone;hotel;mechanics;borrower;money_supply;site_size_m2;vacancy_length
;-45546297;-20295294;BR-354;1;1;1;o;1;o;o;1;o;;
;-43866803;-20194264;BR-356;1;1;1;o;o;o;1;1;o;1400;14
;-43673167;-20350042;BR-356;1;1;1;o;1;o;1;1;1;675;9
;-43521628;-20404461;BR-356;1;1;1;o;o;o;o;1;o;1135;15
;-42201806;-21127083;BR-356;1;1;1;o;1;1;o;1;o;1000;10
;-43883797;-16766096;BR-365;1;1;1;o;1;o;o;1;o;5000;25
;-43922764;-16825116;BR-365;1;1;1;o;o;o;1;1;o;3000;17
;-44433494;-17194429;BR-365;1;1;1;o;1;o;o;1;o;2000;10
;-44918287;-17360293;BR-365;1;1;1;o;1;o;1;1;o;4000;20
;-44918127;-17360971;BR-365;1;1;1;1;1;o;1;1;o;6000;28
;-45513717;-17864650;BR-365;1;1;1;1;1;o;o;1;o;10000;90
;-45894767;-18276317;BR-365;1;1;1;1;1;1;1;1;o;10000;90
;-46036000;-18374333;BR-365;1;1;1;o;1;1;1;1;1;800;10
;-46308517;-18625483;BR-365;1;1;1;1;1;o;1;1;o;8000;80
;-46491550;-18639133;BR-365;1;1;1;1;1;1;1;1;o;15000;118
;-46794217;-18826917;BR-365;1;1;1;1;1;o;1;1;o;13000;90
;-45752747;-21240593;BR-369;1;1;1;o;o;o;o;1;o;500;4
;-45925536;-21365698;BR-369;1;1;1;o;1;o;o;1;o;1500;8
;-42054554;-18938073;BR-381;1;1;1;o;o;1;o;1;o;6000;30
;-42154751;-19047280;BR-381;1;1;1;o;o;o;o;1;o;11000;60
;-42234241;-19151874;BR-381;1;1;o;o;1;o;o;1;o;8000;40
;-42324260;-19224597;BR-381;1;1;1;1;o;1;1;1;o;9200;50
;-42356794;-19283619;BR-381;1;1;1;1;o;1;o;1;o;7500;40
;-42563780;-19494010;BR-381;1;1;1;o;1;o;o;o;o;8000;40
;-42660056;-19529189;BR-381;1;1;1;o;1;o;1;1;o;1800;30
;-42664086;-19530097;BR-381;1;o;o;o;o;o;o;1;o;480;8
;-42836331;-19624744;BR-381;1;1;1;1;o;1;1;1;o;3000;50
;-43013853;-19728875;BR-381;1;1;1;1;1;o;o;1;o;1800;30
;-43024142;-19747908;BR-381;1;1;1;1;1;1;o;1;o;1080;18
;-43039800;-19763042;BR-381;1;1;1;o;1;1;o;1;o;600;10
;-43064372;-19808308;BR-381;1;1;1;1;1;1;1;1;o;2400;40
;-43185217;-19838256;BR-381;1;1;1;1;o;o;o;o;o;300;5
;-43198386;-19841661;BR-381;1;1;1;1;1;o;o;o;o;900;6
;-43198286;-19841733;BR-381;1;1;1;1;1;o;1;o;o;1900;20
;-43347506;-19836350;BR-381;1;1;1;o;o;o;1;o;o;400;6
;-43347983;-19835039;BR-381;1;1;1;o;o;o;1;1;o;600;8
;-43446292;-19773178;BR-381;1;1;1;o;o;o;1;o;o;700;10
;-43479067;-19751819;BR-381;1;1;1;o;o;o;1;1;o;900;8
;-43493056;-19747178;BR-381;1;1;1;1;1;1;o;o;o;480;5
;-43729725;-19788272;BR-381;1;1;o;o;o;o;o;1;o;300;4
;-43771997;-19810175;BR-381;1;1;1;o;o;o;1;1;o;1200;12
;-43797167;-19813297;BR-381;1;1;1;o;o;o;1;o;o;1000;12
;-43850217;-19834850;BR-381;1;1;1;o;o;o;1;1;o;900;10
;-43860975;-19841094;BR-381;1;1;1;o;o;o;1;1;o;900;12
;-43909519;-19857783;BR-381;1;o;1;o;o;o;o;1;o;2200;19
;-43959950;-19881997;BR-381;1;1;1;o;o;o;o;1;o;675;10
;-43982042;-19898775;BR-381;1;1;1;o;o;o;o;1;o;1200;10
;-44070632;-19959231;BR-381;;;;;;;;;;;
;-44105418;-19955858;BR-381;;;;;;;;;;;
;-44116583;-19955119;BR-381;;;;;;;;;;;
;-44143633;-19955830;BR-381;;;;;;;;;;;
;-44165777;-19962712;BR-381;;;;;;;;;;;
;-44171704;-19964276;BR-381;;;;;;;;;;;
;-44179700;-19966663;BR-381;;;;;;;;;;;
;-44194152;-19975692;BR-381;;;;;;;;;;;
;-44199816;-19976459;BR-381;;;;;;;;;;;
;-44282755;-20052925;BR-381;;;;;;;;;;;
;-44380158;-20184029;BR-381;;;;;;;;;;;
;-44426998;-20277467;BR-381;1;1;1;1;1;o;1;1;o;20000;350
;-44428180;-20278998;BR-381;;;;;;;;;;;
;-44479827;-20381917;BR-381;;;;;;;;;;;
;-44494272;-20392252;BR-381;;;;;;;;;;;
;-44501117;-20394458;BR-381;;;;;;;;;;;
;-44609570;-20506493;BR-381;;;;;;;;;;;
;-44637373;-20527182;BR-381;;;;;;;;;;;
;-44642187;-20540105;BR-381;;;;;;;;;;;
;-44642933;-20541100;BR-381;;;;;;;;;;;
;-44673497;-20567275;BR-381;;;;;;;;;;;
;-44738628;-20683633;BR-381;;;;;;;;;;;
;-44745623;-20691821;BR-381;1;1;1;1;1;o;1;1;o;12000;150
;-44773085;-20731427;BR-381;;;;;;;;;;;
;-44773646;-20735052;BR-381;;;;;;;;;;;
;-44771057;-20738428;BR-381;;;;;;;;;;;
;-44844926;-20875918;BR-381;1;1;1;1;1;o;1;1;o;12000;150
;-44903414;-20956930;BR-381;;;;;;;;;;;
;-45016950;-21052427;BR-381;;;;;;;;;;;
;-45092322;-21108369;BR-381;1;1;1;1;1;o;1;1;1;15000;156
;-45110349;-21148864;BR-381;;;;;;;;;;;
;-45122390;-21163295;BR-381;1;1;1;1;1;o;1;1;o;20000;200
;-45126284;-21166111;BR-381;;;;;;;;;;;
;-45118961;-21199538;BR-381;;;;;;;;;;;
;-45124417;-21213630;BR-381;;;;;;;;;;;
;-45127716;-21218669;BR-381;;;;;;;;;;;
;-45151505;-21300501;BR-381;;;;;;;;;;;
;-45203551;-21483191;BR-381;;;;;;;;;;;
;-45235166;-21537740;BR-381;;;;;;;;;;;
;-45302544;-21659151;BR-381;;;;;;;;;;;
;-45309166;-21664695;BR-381;;;;;;;;;;;
;-45339212;-21675279;BR-381;1;1;1;1;1;o;1;1;o;20000;250
;-45392928;-21750953;BR-381;;;;;;;;;;;
;-45396386;-21753113;BR-381;;;;;;;;;;;
;-45442193;-21789154;BR-381;;;;;;;;;;;
;-45460204;-21798130;BR-381;;;;;;;;;;;
;-45540936;-21875808;BR-381;1;1;1;1;1;o;1;1;o;20000;150
;-45541294;-21875562;BR-381;1;1;1;1;1;o;1;1;o;12000;150
;-45557762;-21904056;BR-381;;;;;;;;;;;
;-45583668;-21915783;BR-381;;;;;;;;;;;
;-45620076;-21945734;BR-381;1;1;1;1;1;1;1;1;o;12000;150
;-45620569;-21945425;BR-381;1;1;1;1;1;o;1;1;o;13000;120
;-45686269;-22039290;BR-381;;;;;;;;;;;
;-45702924;-22085889;BR-381;;;;;;;;;;;
;-45724753;-22102814;BR-381;;;;;;;;;;;
;-45772330;-22121829;BR-381;;;;;;;;;;;
;-45844171;-22186362;BR-381;;;;;;;;;;;
;-45844480;-22186171;BR-381;;;;;;;;;;;
;-45936347;-22371206;BR-381;;;;;;;;;;;
;-45943823;-22379491;BR-381;1;1;1;1;1;o;1;1;o;15000;500
;-45957750;-22394865;BR-381;;;;;;;;;;;
;-45962237;-22400448;BR-381;;;;;;;;;;;
;-45969571;-22424107;BR-381;1;1;1;1;1;o;1;1;o;10000;350
;-46009904;-22457978;BR-381;1;1;1;1;1;o;1;1;o;20000;600
;-46010968;-22479931;BR-381;;;;;;;;;;;
;-46014063;-22501844;BR-381;;;;;;;;;;;
;-46059964;-22605832;BR-381;;;;;;;;;;;
;-46111769;-22694047;BR-381;1;1;1;1;1;o;1;1;o;8000;30
;-46179810;-22768520;BR-381;;;;;;;;;;;
;-46198105;-22771111;BR-381;;;;;;;;;;;
;-46229917;-22769072;BR-381;;;;;;;;;;;
;-46240274;-22780309;BR-381;;;;;;;;;;;
;-46240627;-22782646;BR-381;;;;;;;;;;;
;-46318727;-22835245;BR-381;1;1;1;1;1;o;1;1;o;20000;100
;-46363766;-22873513;BR-381;;;;;;;;;;;
;-46370480;-22877203;BR-381;;;;;;;;;;;
;-46371084;-22878164;BR-381;;;;;;;;;;;
;-42461806;-21746139;BR-393;1;1;1;o;o;o;o;o;o;300;3
;-42551944;-21788889;BR-393;1;1;1;o;o;o;o;1;o;2000;20
;-42063861;-20705056;BR-482;1;1;1;o;o;o;o;o;o;1500;15
;-44914017;-20104167;BR-494;1;1;1;o;o;o;1;o;o;2600;20
;-44928870;-20318831;BR-494;1;1;1;o;o;o;o;1;o;;
;-44930350;-20325853;BR-494;1;o;1;o;o;1;o;1;o;1800;15
;-44862558;-20555497;BR-494;1;1;1;o;1;o;o;1;o;900;8
;-44491403;-20930325;BR-494;1;1;o;o;o;o;o;1;o;soo;4
;-43433872;-21652556;BR-040;1;1;o;o;1;o;o;1;o;21368;118
;-43442311;-21736514;BR-040;1;1;o;o;1;o;o;1;o;6670;37
;-43376833;-21818064;BR-040;1;1;o;o;1;o;o;o;o;o;o
;-43373706;-21827453;BR-040;1;1;o;o;1;o;1;1;o;9186;51
;-43344992;-21870589;BR-040;o;1;o;o;1;o;o;1;o;7258;40
;-48094340;-19343030;;;;;;;;;;;;
;-42381932;-21125578;;;;;;;;;;;;
;-42535256;-21439637;;;;;;;;;;;;
;-42654300;-21530879;;;;;;;;;;;;
;-42668868;-21863704;;;;;;;;;;;;
;-49193700;-18425230;;;;;;;;;;;;
;-44602017;-21927496;;;;;;;;;;;;
;-45182820;-21021070;;;;;;;;;;;;
;-44972490;-22197530;;;;;;;;;;;;
;-48280690;-18903420;;;;;;;;;;;;
;-48885770;-18876410;;;;;;;;;;;;
;-49464520;-18950790;;;;;;;;;;;;
;-42044350;-16849150;;;;;;;;;;;;
;-45733560;-21560030;;;;;;;;;;;;
;-47554083;-4313444;BR-010;1;1;1;o;1;o;1;1;o;2000;260
;-47557083;-4293944;BR-010;1;o;o;o;1;1;o;1;1;1800;22
;-47557444;-4290889;BR-010;1;o;o;o;1;o;1;1;1;2200;28
;-47497528;-3753528;BR-010;1;o;1;o;1;1;o;o;o;3500;40
;-47494222;-3740278;BR-010;1;1;1;1;1;1;1;1;o;12000;160
;-47464639;-3025722;BR-010;1;1;1;1;1;o;1;1;o;60000;800
;-47455083;-2985472;BR-010;1;1;1;1;1;1;1;1;1;30000;300
;-47451861;-2970417;BR-010;1;1;1;o;o;o;o;1;o;4000;50
;-47493250;-2563944;BR-010;1;1;1;o;o;o;o;1;o;1600;20
;-47560500;-2130528;BR-010;1;1;1;o;1;1;1;1;1;5700;72
;-47553000;-2053833;BR-010;1;1;1;o;1;o;o;1;o;1200;16
;-47553000;-2052667;BR-010;1;1;1;1;o;o;1;1;o;1700;22
;-47548972;-2044278;BR-010;1;1;1;1;1;1;1;1;1;4000;50
;-47503361;-1744333;BR-010;1;1;1;1;1;1;1;1;o;2000;25
;-47478611;-1623194;BR-010;1;1;1;o;1;1;o;1;1;4000;50
;-47480389;-1617028;BR-010;1;1;1;o;1;1;1;1;1;2000;25
;-47530472;-1480722;BR-010;1;1;1;o;o;o;o;1;o;12000;150
;-47573389;-1358722;BR-010;1;1;1;o;o;o;o;1;o;2800;35
;-47578528;-1344583;BR-010;1;1;1;o;1;1;1;1;1;6500;80
;-48735806;-5530278;BR-153;1;1;1;1;o;1;1;1;o;2100;
;-48730833;-5556111;BR-153;1;1;1;o;1;1;o;1;o;2206;
;-48553611;-6398611;BR-153;1;1;1;1;1;1;o;o;o;2292;
;-49938611;-7107222;BR-155;1;1;1;1;1;o;o;1;o;3685;
;-49934167;-7099722;BR-155;1;1;1;1;1;o;1;1;o;3325;
;-49351389;-6102778;BR-155;1;1;o;o;1;o;1;1;o;5200;
;-49077222;-5419722;BR-155;1;1;1;1;o;1;1;1;o;6316;
;-49078333;-5361944;BR-155;1;1;1;1;1;1;1;1;o;16000;
;-50048889;-8040556;BR-158;1;1;1;1;1;o;1;1;o;3000;
;-50321667;-9341111;BR-158;1;1;1;o;1;o;o;1;o;3700;
;-54858792;-9503467;BR-163;1;o;1;1;o;o;o;1;o;;30
;-55037808;-8639065;BR-163;1;o;1;1;o;o;o;1;o;;30
;-55041114;-8630707;BR-163;1;o;1;1;o;o;o;1;o;;30
;-55101090;-8316249;BR-163;1;o;1;1;o;o;o;1;o;;20
;-55100556;-8316389;BR-163;1;o;1;1;o;o;o;1;o;;20
;-55206667;-7728889;BR-163;1;o;1;1;o;o;o;1;o;;15
;-55310278;-7292500;BR-163;1;o;o;o;o;o;o;1;o;;
;-55411766;-7045792;BR-163;1;1;1;1;1;1;1;1;o;;30
;-55414722;-7039167;BR-163;1;1;1;1;o;1;1;1;o;;30
;-55566667;-6389167;BR-163;1;o;o;o;o;o;o;1;o;;10
;-55628333;-6214444;BR-163;1;1;1;1;o;1;o;1;o;;30
;-56186667;-5016667;BR-163;1;1;1;1;1;1;o;1;o;;30
;-55993611;-4698056;BR-163;1;1;1;1;o;1;o;1;o;;30
;-55987796;-4694038;BR-163;1;o;o;o;o;o;o;1;o;;15
;-55883889;-4529167;BR-163;1;o;1;o;o;1;o;1;o;;15
;-55488056;-4194444;BR-163;1;o;1;o;o;o;o;1;o;;10
;-54912500;-4092500;BR-163;1;1;1;1;1;1;o;1;o;;30
;-54741220;-2628850;BR-163;1;o;o;o;o;o;o;1;o;;
;-54728120;-2503101;BR-163;1;1;1;1;1;1;o;1;o;;30
;-48064450;-4771312;BR-222;1;1;1;o;1;1;o;1;o;486;
;-48068611;-4774444;BR-222;1;1;1;1;o;o;o;o;o;3674;
;-48395556;-4953333;BR-222;1;o;1;1;o;1;1;1;o;210;
;-48594167;-5044722;BR-222;1;1;1;o;o;o;o;1;o;760;
;-49044167;-5211111;BR-222;1;1;1;o;1;o;1;1;o;4290;
;-49048056;-5214444;BR-222;1;1;1;o;1;o;o;1;o;736;
;-49076944;-5290833;BR-222;1;1;1;o;1;o;o;1;o;2400;
;-49084722;-5334722;BR-222;1;1;1;o;1;1;1;1;o;620;
;-49081496;-5343436;BR-222;1;1;1;1;1;o;o;o;o;1600;
;-48539444;-5566667;BR-230;1;1;1;1;o;1;o;1;o;1560;
;-48739722;-5486667;BR-230;1;1;1;o;o;o;o;1;o;2780;
;-49947500;-4244167;BR-230;1;1;1;o;1;o;1;1;o;2438;
;-50225833;-4142778;BR-230;1;1;1;1;1;1;1;1;o;6026;
;-52215736;-3208058;BR-230;;;;;;;;;;;
;-52889180;-3448630;BR-230;;;;;;;;;;;
;-55962839;-4292702;BR-230;1;o;o;o;o;o;o;1;o;;30
;-55990833;-4266389;BR-230;1;1;1;1;1;1;o;1;o;;30
;-55997222;-4258611;BR-230;1;1;1;1;1;1;o;1;o;;30
;-56919999;-4972331;BR-230;1;1;o;o;1;1;o;o;o;;10
;-57826290;-6209405;BR-230;1;1;1;1;1;1;o;1;o;;30
;-47180556;-1209167;BR-308;1;o;1;1;o;o;o;o;o;o;o
;-46773889;-1068611;BR-308;1;o;1;1;o;o;o;o;o;o;o
;-46765556;-1067778;BR-308;1;o;1;1;o;o;o;o;o;o;o
;-48428333;-1403056;BR-316;1;o;1;1;o;o;o;o;o;o;o
;-48412500;-1389167;BR-316;1;1;1;o;1;o;o;o;o;o;o
;-48412500;-1389444;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-48407500;-1386111;BR-316;1;o;o;o;o;o;o;o;o;3000;
;-48400278;-1382222;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-48396389;-1378889;BR-316;1;o;1;o;o;o;o;o;o;4000;
;-48394444;-1377778;BR-316;1;o;1;o;o;o;o;o;o;o;o
;-48383889;-1372222;BR-316;1;1;1;o;o;o;o;o;o;4500;
;-48383611;-1372222;BR-316;1;1;1;1;1;o;o;o;o;13000;
;-48380000;-1369444;BR-316;1;1;1;o;o;o;o;o;o;o;o
;-48378056;-1368333;BR-316;1;1;1;o;o;o;o;o;o;o;o
;-48357778;-1365556;BR-316;1;1;1;o;o;o;o;o;o;o;o
;-48353333;-1365278;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-48334722;-1365000;BR-316;1;o;o;o;o;o;o;o;o;5400;
;-48334722;-1365000;BR-316;1;1;1;o;o;o;1;1;o;8400;
;-48331667;-1365833;BR-316;1;o;o;o;o;o;1;1;o;5500;
;-48323889;-1367222;BR-316;1;1;1;1;o;o;1;o;o;9350;
;-48284167;-1364167;BR-316;1;o;o;o;o;o;o;o;o;1750;
;-48273065;-1364524;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-48244722;-1341389;BR-316;1;o;o;o;o;o;o;1;o;1500;
;-48244267;-1340698;BR-316;1;1;1;1;o;o;1;1;1;10400;
;-48243611;-1339444;BR-316;1;1;1;o;o;o;o;1;o;3500;
;-48223041;-1314330;BR-316;1;1;1;o;o;o;1;1;o;12600;
;-48163253;-1291850;BR-316;1;1;1;o;o;o;o;o;o;1800;
;-48162771;-1291458;BR-316;1;1;1;o;o;o;o;o;o;1800;
;-48159179;-1291125;BR-316;1;1;1;o;o;o;1;o;o;o;o
;-48056628;-1291396;BR-316;1;1;1;o;o;o;o;o;o;3500;
;-47998611;-1306111;BR-316;1;1;1;1;1;o;1;1;o;23400;
;-47938056;-1297778;BR-316;1;o;o;1;o;o;o;o;o;o;o
;-47933889;-1296944;BR-316;1;1;1;o;o;o;1;1;o;5850;
;-47929167;-1297222;BR-316;1;o;1;o;o;1;1;1;o;825;
;-47927778;-1296111;BR-316;1;1;1;1;o;o;o;o;o;o;o
;-47920556;-1296111;BR-316;1;o;1;o;o;o;o;o;o;o;o
;-47917778;-1295556;BR-316;1;o;o;o;o;o;1;o;o;o;o
;-47913056;-1295556;BR-316;1;o;1;o;o;o;1;1;o;o;o
;-47908056;-1295278;BR-316;1;1;1;o;o;o;1;o;o;o;o
;-47820278;-1295278;BR-316;1;1;1;o;1;o;o;o;o;4000;
;-47775556;-1304444;BR-316;1;1;1;o;o;o;o;o;o;o;o
;-47729444;-1312500;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-47582500;-1338811;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-47582500;-1338911;BR-316;1;1;1;o;o;o;o;o;o;2500;
;-47433611;-1312500;BR-316;1;1;1;o;o;o;o;1;o;o;o
;-47388465;-1306377;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-47372178;-1296070;BR-316;1;1;1;o;o;o;o;1;o;o;o
;-47187778;-1213056;BR-316;1;1;1;o;o;o;o;1;o;2400;
;-47179722;-1213611;BR-316;1;1;1;o;1;o;1;1;o;5250;
;-46906111;-1516944;BR-316;1;1;1;o;o;o;o;1;o;420;
;-46541667;-1762222;BR-316;1;o;o;o;o;o;o;o;o;o;o
;-49675833;-3781111;BR-422;1;1;1;1;1;o;o;1;o;3003;
;-35136253;-6846022;BR-101;1;o;1;o;o;o;o;1;o;o;
;-35071078;-6989514;BR-101;1;o;1;o;o;o;o;1;o;o;7
;-34935392;-7130406;BR-101;1;o;1;o;o;o;o;1;o;o;5
;-34930194;-7133811;BR-101;1;1;o;o;o;o;o;1;o;o;8
;-34917669;-7143897;BR-101;1;o;1;o;o;1;o;o;o;o;10
;-34901053;-7163481;BR-101;1;o;o;o;o;o;o;1;o;o;6
;-34898094;-7173556;BR-101;1;1;1;o;o;o;o;1;o;o;10
;-34927756;-7239847;BR-101;1;1;1;o;o;o;o;1;o;o;5
;-34938822;-7289678;BR-101;1;o;1;1;o;o;o;o;o;o;10
;-34949047;-7349889;BR-101;1;1;1;o;o;o;o;o;o;o;3
;-34955350;-7396144;BR-101;1;1;1;1;o;o;o;o;o;o;o
;-36203567;-6451300;BR-104;1;o;o;1;1;o;o;o;o;;
;-36147333;-6486633;BR-104;1;o;o;1;o;o;o;o;o;1400;20
;-36055983;-6724717;BR-104;1;o;o;1;o;o;o;o;o;;
;-36054333;-6726483;BR-104;1;o;o;1;o;o;o;o;o;;
;-35805100;-6972750;BR-104;1;1;o;o;o;o;o;1;o;;
;-35855950;-7013217;BR-104;1;o;o;1;o;o;o;o;o;;
;-35859367;-7032883;BR-104;1;o;o;1;o;o;o;o;o;2100;30
;-35866617;-7104733;BR-104;1;o;o;1;o;o;o;o;o;;
;-35852667;-7152267;BR-104;1;o;1;1;o;o;o;o;o;;
;-35855283;-7158683;BR-104;1;o;o;o;o;o;;o;o;;
;-35859417;-7171617;BR-104;1;o;o;1;1;o;o;o;o;350;5
;-35890100;-7287950;BR-104;1;o;1;1;1;o;o;1;o;4200;60
;-35902683;-7363067;BR-104;1;o;o;o;o;o;o;o;o;;
;-35901117;-7366050;BR-104;1;o;o;1;o;o;o;o;o;;
;-35992033;-7523617;BR-104;1;o;o;o;o;o;o;o;o;;
;-36079983;-7738833;BR-104;1;1;o;o;o;o;o;o;o;;
;-37404111;-6850806;BR-110;1;1;1;o;1;o;o;1;o;;
;-38720972;-6939583;BR-116;1;1;1;1;1;o;1;1;o;1768;50
;-38720528;-6940889;BR-116;1;1;1;1;o;o;o;1;o;11470;180
;-38739056;-6975528;BR-116;1;1;1;1;o;o;1;1;o;2814;40
;-35141406;-7205090;BR-230;1;o;o;o;o;o;o;o;o;;
;-35141414;-7205278;BR-230;1;1;o;o;o;o;o;1;o;o;4
;-35225797;-7191992;BR-230;1;o;1;o;o;1;o;1;o;o;4
;-35371778;-7167556;BR-230;1;1;1;1;o;o;o;o;o;7500;100
;-35419722;-7178361;BR-230;1;1;1;o;o;o;o;1;o;3000;40
;-35558656;-7203573;BR-230;1;o;1;o;1;o;o;1;o;300;4
;-35663528;-7247306;BR-230;1;o;1;1;o;o;o;o;o;;
;-35851667;-7245139;BR-230;1;1;1;o;1;o;o;1;o;350;5
;-35904389;-7275917;BR-230;1;1;1;1;1;o;1;1;1;15000;150
;-35951806;-7202500;BR-230;1;1;1;o;1;o;o;o;o;7500;100
;-35984500;-7181667;BR-230;1;o;1;o;1;o;o;o;o;;
;-36102111;-7153306;BR-230;1;1;1;1;o;o;o;o;o;6000;80
;-36354778;-7059611;BR-230;1;1;1;1;1;o;o;o;o;9000;120
;-36365361;-7056778;BR-230;1;o;o;o;1;o;o;o;o;750;10
;-36573972;-7068917;BR-230;1;1;1;o;1;o;o;1;o;1500;20
;-36578917;-7068694;BR-230;1;o;o;o;o;o;o;o;o;;
;-36711944;-6994000;BR-230;1;1;1;o;1;o;o;1;o;300;4
;-36882750;-6893500;BR-230;1;1;1;o;1;o;o;1;o;7000;90
;-36911444;-6871556;BR-230;1;1;o;1;o;1;o;o;o;1000;15
;-36925833;-6871167;BR-230;1;o;o;1;o;o;o;o;o;;
;-37094889;-6937278;BR-230;1;1;o;1;1;1;o;1;o;694;13
;-37251583;-7019889;BR-230;1;1;o;1;1;o;o;o;o;;
;-37299028;-7005750;BR-230;1;1;1;o;1;1;o;1;o;872;10
;-37521333;-6904083;BR-230;1;1;1;o;1;o;o;1;o;;
;-37527528;-6904500;BR-230;1;1;1;o;1;o;o;1;o;300;5
;-37604222;-6911028;BR-230;1;1;1;o;1;o;o;o;o;;
;-37628750;-6912889;BR-230;1;1;1;o;1;1;o;1;o;1763;15
;-37726444;-6890194;BR-230;1;o;o;o;o;o;o;1;o;;
;-37794678;-6787233;BR-230;1;1;1;o;1;o;o;1;o;2472;30
;-37798472;-6776167;BR-230;1;1;1;1;o;o;o;o;o;;
;-37797833;-6771250;BR-230;1;1;1;o;o;o;1;1;o;;
;-37794861;-6766833;BR-230;1;o;o;o;o;o;o;o;o;397;8
;-38073250;-6786028;BR-230;1;1;1;o;o;o;o;1;o;1968;35
;-38086139;-6785944;BR-230;1;o;1;o;o;o;o;1;o;;
;-38196833;-6774722;BR-230;1;1;1;o;1;o;1;1;o;3182;40
;-38238056;-6779194;BR-230;1;1;1;o;1;1;1;1;o;570;20
;-38240500;-6778389;BR-230;1;1;1;1;1;o;o;1;o;1541;22
;-38270694;-6782111;BR-230;1;1;1;1;1;1;o;1;o;1214;15
;-38351944;-6844500;BR-230;1;1;1;o;o;o;o;1;o;1054;20
;-38524389;-6897111;BR-230;1;1;1;1;1;1;o;o;o;1513;30
;-38578917;-6894639;BR-230;1;1;1;o;1;1;1;1;o;1140;20
;-38586778;-6890167;BR-230;1;1;1;o;1;o;o;1;o;4125;80
;-37270389;-7023444;BR-361;1;o;o;1;1;1;o;o;o;;
;-37270694;-7022972;BR-361;1;o;o;1;o;o;o;o;o;480;6
;-37289917;-7030917;BR-361;1;o;o;o;1;o;o;o;o;;
;-37292917;-7031611;BR-361;1;o;o;o;o;o;o;1;o;;
;-37298639;-7033472;BR-361;1;1;1;1;1;1;o;o;o;;
;-37434194;-7083389;BR-361;1;1;1;o;1;o;o;o;o;573;6
;-37442944;-7085611;BR-361;1;o;o;o;o;o;o;1;o;;
;-37608583;-7122722;BR-361;1;o;1;o;o;o;o;o;o;202;4
;-37608361;-7131722;BR-361;1;1;1;o;1;1;o;1;o;332;4
;-37760250;-7212472;BR-361;1;1;1;1;1;1;o;o;o;510;10
;-37923944;-7191306;BR-361;1;1;o;1;o;1;o;o;o;525;10
;-37926083;-7196889;BR-361;1;o;o;o;o;o;o;o;o;;
;-37926000;-7199944;BR-361;1;1;1;1;1;o;o;o;o;;
;-37926250;-7201361;BR-361;1;1;o;1;o;1;o;o;o;;
;-38148611;-7300583;BR-361;1;o;o;o;o;o;o;o;o;264;7
;-38373972;-6456222;BR-405;1;o;o;o;o;o;o;o;o;;
;-38415361;-6525889;BR-405;1;o;o;1;1;1;o;o;o;;
;-38448250;-6731611;BR-405;1;o;o;o;1;o;o;o;o;;
;-38445028;-6739806;BR-405;1;1;1;o;1;o;o;o;o;1159;15
;-36243733;-7272450;BR-412;1;1;1;o;1;o;o;1;o;6000;48
;-36529983;-7391783;BR-412;1;o;o;o;o;o;o;o;o;;
;-36646550;-7487067;BR-412;1;1;o;o;1;1;o;1;o;600;40
;-36656583;-7492550;BR-412;1;1;o;o;1;1;o;o;o;750;10
;-36814033;-7603883;BR-412;1;o;o;o;1;o;o;o;o;400;6
;-36875000;-7668617;BR-412;1;1;o;o;o;o;o;o;o;300;4
;-36876033;-7670083;BR-412;1;o;o;o;o;o;o;o;o;1400;20
;-36886300;-7677933;BR-412;1;1;o;o;1;1;o;o;o;2500;30
;-37110067;-7889917;BR-412;1;1;1;o;1;1;o;o;o;1000;15
;-37120800;-7903167;BR-412;1;1;o;o;1;1;o;o;o;2100;30
;-37125433;-7901750;BR-412;1;1;o;o;1;o;o;o;o;1000;15
;-37981861;-7374500;BR-426;1;1;o;o;o;o;o;o;o;;
;-37788444;-6763861;BR-427;1;o;1;o;o;o;o;1;o;414;6
;-38463694;-6459194;BR-434;1;o;1;1;o;1;o;o;o;1344;15
;-38499056;-6406611;BR-434;1;o;o;1;o;o;o;o;o;;
;-50147767;-23623532;BR-153;1;1;1;1;1;o;o;1;o;12000;50
;-50187986;-23830133;BR-153;1;1;1;o;o;o;o;o;o;800;5
;-50193037;-23843275;BR-153;1;1;1;o;1;o;o;1;o;1200;15
;-50201728;-23867182;BR-153;1;1;1;1;1;1;1;1;o;8000;35
;-50595278;-25222222;BR-153;1;o;o;1;1;o;o;o;o;7200;20
;-50602639;-25230306;BR-153;1;o;o;o;o;o;o;o;o;1000;o
;-50620750;-25457306;BR-153;1;o;1;1;1;o;1;1;o;929;20
;-50634389;-25470250;BR-153;1;o;1;1;o;1;o;o;o;851;o
;-50648194;-25497750;BR-153;1;1;1;1;1;o;1;1;o;10000;25
;-50653083;-25511639;BR-153;1;1;1;1;1;o;o;1;o;;20
;-51256881;-26371492;BR-153;1;1;1;1;o;o;o;1;o;7000;40
;-51262131;-26377961;BR-153;1;1;1;1;1;1;1;1;1;23000;150
